cluster_id,count,y2_pts,y2_reb,y2_ast,y2_fg3_pct,delta_pts
0,130,11.33230769230769,5.338461538461538,2.0653846153846156,0.3179692307692308,3.4317460317460315
1,201,5.369651741293533,2.254726368159204,1.1920398009950248,0.34021393034825875,0.7286458333333333
2,52,4.0480769230769225,2.944230769230769,0.49615384615384617,0.035153846153846154,0.32115384615384623
3,42,17.87142857142857,4.852380952380952,5.285714285714285,0.34319047619047616,4.195121951219513
4,40,1.4555555555555555,0.9805555555555555,0.4722222222222222,0.1476111111111111,-1.6911764705882353
